"data-entry-id","data-entry-url","data-entry-votes","data-entry-comments","nsfw_indicator","timestamp"
"aW0qojx","http://9gag.com/gag/aW0qojx/japan","11487","329","True","20140929073650"
"avZ7bRE","http://9gag.com/gag/avZ7bRE/stereotypes","12042","172","False","20140929073650"
"aEGxdwM","http://9gag.com/gag/aEGxdwM","12585","646","False","20140930103804"
"ad6KmKV","http://9gag.com/gag/ad6KmKV","6305","73","False","20140930103804"
"abqzNwb","http://9gag.com/gag/abqzNwb","10636","51","False","20140930103804"
"a49GB4Z","http://9gag.com/gag/a49GB4Z","8231","160","False","20140930103804"
"ag0YWwK","http://9gag.com/gag/ag0YWwK","10640","31","False","20140930103804"
"aMbjeZP","http://9gag.com/gag/aMbjeZP","10386","26","False","20140930103804"
"aVQ3QnK","http://9gag.com/gag/aVQ3QnK","11981","83","False","20140930103804"
"a8bojW3","http://9gag.com/gag/a8bojW3","10416","183","False","20140930103804"
"amL78By","http://9gag.com/gag/amL78By","13370","111","False","20140930103804"
"aOyr44M","http://9gag.com/gag/aOyr44M","11410","189","False","20140930103804"
"aW0qKKA","http://9gag.com/gag/aW0qKKA","9471","331","False","20140930121344"
"aNo1oO3","http://9gag.com/gag/aNo1oO3","9436","220","False","20140930121344"
"aDwzbwZ","http://9gag.com/gag/aDwzbwZ","9538","73","False","20140930121344"
"aKgj6M3","http://9gag.com/gag/aKgj6M3","10347","79","False","20140930121344"
"aBQ8EZP","http://9gag.com/gag/aBQ8EZP","8843","35","False","20140930121344"
"are5Qzy","http://9gag.com/gag/are5Qzy","11399","126","False","20140930121344"
"aZW3L79","http://9gag.com/gag/aZW3L79","8294","117","False","20140930121344"
"aW010N3","http://9gag.com/gag/aW010N3","13260","88","False","20140930121344"
"aDwzK4B","http://9gag.com/gag/aDwzK4B","13736","82","False","20140930121344"
"aQpeGOq","http://9gag.com/gag/aQpeGOq","14157","38","False","20140930121344"
"aOyrZBN","http://9gag.com/gag/aOyrZBN","10680","151","False","20141001042753"
"aYpgWBq","http://9gag.com/gag/aYpgWBq","7726","117","False","20141001042753"
"aj6EEo8","http://9gag.com/gag/aj6EEo8","7359","491","False","20141001042753"
"abqMEn8","http://9gag.com/gag/abqMEn8","9668","118","False","20141001042753"
"a8bov1d","http://9gag.com/gag/a8bov1d","12113","513","False","20141001042753"
"a6doyq2","http://9gag.com/gag/a6doyq2","12168","315","True","20141001042753"
"a497Odp","http://9gag.com/gag/a497Odp","10250","50","False","20141001042753"
"a7KM0Dq","http://9gag.com/gag/a7KM0Dq","12018","40","False","20141001042753"
"a8boGpO","http://9gag.com/gag/a8boGpO","12653","75","False","20141001042753"
"ad6Kx4N","http://9gag.com/gag/ad6Kx4N","9077","271","False","20141001042753"
"aregvB0","http://9gag.com/gag/aregvB0","10200","196","False","20141001222547"
"aNo1g6w","http://9gag.com/gag/aNo1g6w","8616","134","False","20141001222547"
"ad6K2bB","http://9gag.com/gag/ad6K2bB","16175","145","False","20141001222547"
"aW0113K","http://9gag.com/gag/aW0113K","11225","293","False","20141001222547"
"anXMDEL","http://9gag.com/gag/anXMDEL","12464","389","False","20141001222547"
"arego4V","http://9gag.com/gag/arego4V","9766","201","False","20141001222547"
"aMbjwQR","http://9gag.com/gag/aMbjwQR","8235","126","False","20141001222547"
"a7KMpZ2","http://9gag.com/gag/a7KMpZ2","11830","198","False","20141001222547"
"aRg31OQ","http://9gag.com/gag/aRg31OQ","12018","95","False","20141001222547"
"awbQPqQ","http://9gag.com/gag/awbQPqQ","13546","224","False","20141001222547"
"a9Mp5No","http://9gag.com/gag/a9Mp5No","9707","190","False","20141002081320"
"aXExjwD","http://9gag.com/gag/aXExjwD","7640","181","False","20141002081320"
"aLQjnOM","http://9gag.com/gag/aLQjnOM","15475","121","False","20141002081320"
"a7KMLje","http://9gag.com/gag/a7KMLje","9954","115","False","20141002081320"
"azLqO1N","http://9gag.com/gag/azLqO1N","9966","125","False","20141002081320"
"aMbZ9GG","http://9gag.com/gag/aMbZ9GG","7454","175","False","20141002081320"
"aBQxXmD","http://9gag.com/gag/aBQxXmD","11516","247","False","20141002081320"
"aqZ7K5j","http://9gag.com/gag/aqZ7K5j","8280","204","False","20141002081320"
"abqMxL8","http://9gag.com/gag/abqMxL8","9990","84","False","20141002081320"
"a6doDLN","http://9gag.com/gag/a6doDLN","12152","144","False","20141002081320"
"aDwxxVK","http://9gag.com/gag/aDwxxVK","8724","151","False","20141002181416"
"aQp37vr","http://9gag.com/gag/aQp37vr","14088","128","False","20141002181416"
"aW01EEx","http://9gag.com/gag/aW01EEx","9633","45","False","20141002181416"
"aQp30yW","http://9gag.com/gag/aQp30yW","10320","746","False","20141002181416"
"aPyY9oV","http://9gag.com/gag/aPyY9oV","6901","160","False","20141002181416"
"ad6KyVV","http://9gag.com/gag/ad6KyVV","10845","153","False","20141002181416"
"aDwx7d9","http://9gag.com/gag/aDwx7d9","11810","45","False","20141002181416"
"ad6KENN","http://9gag.com/gag/ad6KENN","15596","170","False","20141002181416"
"a8b3oKe","http://9gag.com/gag/a8b3oKe","8094","138","False","20141002181416"
"a5NMebo","http://9gag.com/gag/a5NMebo","10593","369","False","20141002181416"
"awbXpwD","http://9gag.com/gag/awbXpwD","11785","65","False","20141003013051"
"areG1AK","http://9gag.com/gag/areG1AK","12101","321","False","20141003013051"
"anX9qpn","http://9gag.com/gag/anX9qpn","6937","753","False","20141003013051"
"aLQjr8A","http://9gag.com/gag/aLQjr8A","9134","333","False","20141003013051"
"abqMNQv","http://9gag.com/gag/abqMNQv","11415","108","False","20141003013051"
"a0PKBKB","http://9gag.com/gag/a0PKBKB","12718","110","False","20141003013051"
"a3dKWAv","http://9gag.com/gag/a3dKWAv","14260","110","False","20141003013051"
"a3dKR7m","http://9gag.com/gag/a3dKR7m","10997","74","False","20141003013051"
"aEGB3Kx","http://9gag.com/gag/aEGB3Kx","9358","278","False","20141003013051"
"aypXzOV","http://9gag.com/gag/aypXzOV","11422","133","False","20141003013051"
"aXEx899","http://9gag.com/gag/aXEx899/mission-complete","9224","91","False","20141003122243"
"aLQgREP","http://9gag.com/gag/aLQgREP/it-s-either-sex-or-nothing","10573","257","False","20141003122243"
"amLBvwv","http://9gag.com/gag/amLBvwv/advertising-taken-to-the-next-level","6337","120","False","20141003122243"
"a497OVp","http://9gag.com/gag/a497OVp/campaign-to-replace-the-loading-circle-with-this-hedgehog","10714","63","False","20141003122243"
"amL76q9","http://9gag.com/gag/amL76q9/goku-hair-inspiration","11822","76","False","20141003122243"
"aDwxvOd","http://9gag.com/gag/aDwxvOd/a-little-on-the-nose-i-think","17829","115","False","20141003122243"
"ad6LoKM","http://9gag.com/gag/ad6LoKM/while-flying-over-japan-the-other-day-i-opened-my-window-shade-and-saw-a-volcano-erupting","8975","115","False","20141003122243"
"aqZ7EAZ","http://9gag.com/gag/aqZ7EAZ/frieza-s-pure-evil","11780","71","False","20141003122243"
"aOyrLRv","http://9gag.com/gag/aOyrLRv/attack-of-the-fart","11448","46","False","20141003122243"
"aDw1zK7","http://9gag.com/gag/aDw1zK7/evolution-at-its-finest-people-with-nerve-damage-don-t-get-pruney","11477","234","False","20141003122243"
"awbXp8y","http://9gag.com/gag/awbXp8y","9495","121","False","20141004111653"
"a49Q3oZ","http://9gag.com/gag/a49Q3oZ","12497","266","False","20141004111653"
"aDwxy1Z","http://9gag.com/gag/aDwxy1Z","9734","209","False","20141004111653"
"aOyYRYE","http://9gag.com/gag/aOyYRYE","8043","91","False","20141004111653"
"aAVx5W9","http://9gag.com/gag/aAVx5W9","10277","161","False","20141004111653"
"a49705p","http://9gag.com/gag/a49705p","14067","99","False","20141004111653"
"ae3r6X5","http://9gag.com/gag/ae3r6X5","11315","271","False","20141004111653"
"a6dO9v8","http://9gag.com/gag/a6dO9v8","11382","138","False","20141004111653"
"aOyrjB6","http://9gag.com/gag/aOyrjB6","10954","72","False","20141004111653"
"a5NMd7r","http://9gag.com/gag/a5NMd7r","9858","169","False","20141004111653"
"aXExOVP","http://9gag.com/gag/aXExOVP","11257","49","False","20141005070506"
"aZWLWwV","http://9gag.com/gag/aZWLWwV","8303","75","False","20141005070506"
"a49QYRw","http://9gag.com/gag/a49QYRw","9222","243","False","20141005070506"
"aYpYNZ0","http://9gag.com/gag/aYpYNZ0","12486","72","False","20141005070506"
"aMbjpm6","http://9gag.com/gag/aMbjpm6","11768","192","False","20141005070506"
"ae3r79B","http://9gag.com/gag/ae3r79B","7147","75","False","20141005070506"
"aNoYomG","http://9gag.com/gag/aNoYomG","8236","205","False","20141005070506"
"aVQYOe2","http://9gag.com/gag/aVQYOe2","12031","284","False","20141005070506"
"aj68nPQ","http://9gag.com/gag/aj68nPQ","8615","201","False","20141005070506"
"a0PK3xQ","http://9gag.com/gag/a0PK3xQ","11176","112","False","20141005070506"
"ae3rjRq","http://9gag.com/gag/ae3rjRq","10494","109","False","20141005012647"
"ax21AzM","http://9gag.com/gag/ax21AzM","12017","201","False","20141005012647"
"a8boRPV","http://9gag.com/gag/a8boRPV","9516","150","False","20141005012647"
"amL74K6","http://9gag.com/gag/amL74K6","10659","174","False","20141005012647"
"apo2np8","http://9gag.com/gag/apo2np8","8704","259","False","20141005012647"
"a3dQdYr","http://9gag.com/gag/a3dQdYr","9829","101","False","20141005012647"
"aKgjMQO","http://9gag.com/gag/aKgjMQO","11297","99","False","20141005012647"
"aLQjVN5","http://9gag.com/gag/aLQjVN5","9755","196","False","20141005012647"
"abqMwvp","http://9gag.com/gag/abqMwvp","8302","214","False","20141005012647"
"aBQxN2Z","http://9gag.com/gag/aBQxN2Z","8538","188","False","20141005012647"
"aPyYVNQ","http://9gag.com/gag/aPyYVNQ","10535","272","False","20141006103337"
"aDw1r8N","http://9gag.com/gag/aDw1r8N","8964","295","False","20141006103337"
"aOyYD1v","http://9gag.com/gag/aOyYD1v","13457","98","False","20141006103337"
"anX991b","http://9gag.com/gag/anX991b","13099","440","False","20141006103337"
"awbAgOr","http://9gag.com/gag/awbAgOr","12477","77","False","20141006103337"
"a1ZQE9R","http://9gag.com/gag/a1ZQE9R","12435","80","False","20141006103337"
"aGVZO1G","http://9gag.com/gag/aGVZO1G","19227","155","False","20141006103337"
"aZWLbwW","http://9gag.com/gag/aZWLbwW","10663","165","False","20141006103337"
"aGVZGdG","http://9gag.com/gag/aGVZGdG","19959","473","False","20141006103337"
"amLBn2d","http://9gag.com/gag/amLBn2d","13085","139","False","20141006103337"
"amLBoAo","http://9gag.com/gag/amLBoAo","11371","314","False","20141006153806"
"apomLdE","http://9gag.com/gag/apomLdE","11119","117","False","20141006153806"
"aYpYmWV","http://9gag.com/gag/aYpYmWV","11640","174","False","20141006153806"
"areGDz5","http://9gag.com/gag/areGDz5","13786","103","False","20141006153806"
"aqZKE8j","http://9gag.com/gag/aqZKE8j","13266","83","False","20141006153806"
"aEG2K8G","http://9gag.com/gag/aEG2K8G","12999","64","False","20141006153806"
"aRg1GxM","http://9gag.com/gag/aRg1GxM","11479","43","False","20141006153806"
"ae3rPpO","http://9gag.com/gag/ae3rPpO","13295","186","False","20141006153806"
"aGVjyz5","http://9gag.com/gag/aGVjyz5","17624","137","False","20141006153806"
"anX9wPo","http://9gag.com/gag/anX9wPo","12489","83","False","20141006153806"
"aoZe7vg","http://9gag.com/gag/aoZe7vg","11791","187","False","20141007132911"
"aOyYR2R","http://9gag.com/gag/aOyYR2R","9922","223","False","20141007132911"
"aDw1MYd","http://9gag.com/gag/aDw1MYd","12809","177","False","20141007132911"
"aVQYOBO","http://9gag.com/gag/aVQYOBO","7759","329","False","20141007132911"
"a3dQgv1","http://9gag.com/gag/a3dQgv1","10308","320","False","20141007132911"
"aBQ0pEQ","http://9gag.com/gag/aBQ0pEQ","12985","223","False","20141007132911"
"anX9rY0","http://9gag.com/gag/anX9rY0","8155","87","False","20141007132911"
"aZW7rd6","http://9gag.com/gag/aZW7rd6","7002","144","False","20141007132911"
"apomgMb","http://9gag.com/gag/apomgMb","14774","130","False","20141007132911"
"a0PQoyn","http://9gag.com/gag/a0PQoyn","11067","133","False","20141007132911"
"aqZKK0M","http://9gag.com/gag/aqZKK0M","14968","328","True","20141007160623"
"aZW7peQ","http://9gag.com/gag/aZW7peQ","10028","210","False","20141007160623"
"a0PRdpv","http://9gag.com/gag/a0PRdpv","8905","55","False","20141007160623"
"azL1LAq","http://9gag.com/gag/azL1LAq","15021","242","False","20141007160623"
"aDw1Oww","http://9gag.com/gag/aDw1Oww","17695","446","False","20141007160623"
"aj68OX1","http://9gag.com/gag/aj68OX1","12724","59","False","20141007160623"
"aOy0vLR","http://9gag.com/gag/aOy0vLR","11995","59","False","20141007160623"
"aNoYOr4","http://9gag.com/gag/aNoYOr4","12998","81","False","20141007160623"
"anX98Bn","http://9gag.com/gag/anX98Bn","10221","387","False","20141007160623"
"a2PR5KY","http://9gag.com/gag/a2PR5KY","11235","256","False","20141007160623"
"amLBoGd","http://9gag.com/gag/amLBoGd","9522","285","False","20141008225427"
"a3dQ8yv","http://9gag.com/gag/a3dQ8yv","13144","132","False","20141008225427"
"a2PZ0XD","http://9gag.com/gag/a2PZ0XD","10638","293","False","20141008225427"
"aQpRbM8","http://9gag.com/gag/aQpRbM8","13286","73","False","20141008225427"
"azL9NKB","http://9gag.com/gag/azL9NKB","11345","274","False","20141008225427"
"abqY2P9","http://9gag.com/gag/abqY2P9","14013","209","False","20141008225427"
"aGVZOKn","http://9gag.com/gag/aGVZOKn","14126","141","False","20141008225427"
"awboV34","http://9gag.com/gag/awboV34","11338","99","False","20141008225427"
"areG9w7","http://9gag.com/gag/areG9w7","16041","215","False","20141008225427"
"aqZgL6Q","http://9gag.com/gag/aqZgL6Q","10875","219","False","20141008225427"
"apom4Ab","http://9gag.com/gag/apom4Ab","5049","288","False","20141008064905"
"aNo0LAv","http://9gag.com/gag/aNo0LAv","5479","91","False","20141008064905"
"a7K3Qyb","http://9gag.com/gag/a7K3Qyb","14313","123","False","20141008064905"
"areGwQy","http://9gag.com/gag/areGwQy","10453","257","False","20141008064905"
"aDwgGpx","http://9gag.com/gag/aDwgGpx","12116","87","False","20141008064905"
"a1ZQ4nv","http://9gag.com/gag/a1ZQ4nv","12144","105","False","20141008064905"
"avZ8DGd","http://9gag.com/gag/avZ8DGd","16202","534","False","20141008064905"
"aj65qpp","http://9gag.com/gag/aj65qpp","14110","119","False","20141008064905"
"a8b3bXO","http://9gag.com/gag/a8b3bXO","11472","178","False","20141008064905"
"aZWLw7X","http://9gag.com/gag/aZWLw7X","10284","232","False","20141008064905"
"aqZgmbR","http://9gag.com/gag/aqZgmbR","12535","106","False","20141009213309"
"aVQ0enK","http://9gag.com/gag/aVQ0enK","11313","284","False","20141009213309"
"a8b3zzQ","http://9gag.com/gag/a8b3zzQ","12121","110","False","20141009213309"
"a7Kwdbr","http://9gag.com/gag/a7Kwdbr","11163","235","False","20141009213309"
"a6dNqdL","http://9gag.com/gag/a6dNqdL","10076","326","False","20141009213309"
"a7KwL5w","http://9gag.com/gag/a7KwL5w","9438","297","False","20141009213309"
"aoZedGA","http://9gag.com/gag/aoZedGA","14165","155","False","20141009213309"
"anX5yEn","http://9gag.com/gag/anX5yEn","19984","362","False","20141009213309"
"a2PZ3ZZ","http://9gag.com/gag/a2PZ3ZZ","12956","184","False","20141009213309"
"areoNzy","http://9gag.com/gag/areoNzy","9280","199","False","20141009213309"
"aoZedGA","http://9gag.com/gag/aoZedGA","13679","140","False","20141009205535"
"anX5yEn","http://9gag.com/gag/anX5yEn","17949","335","False","20141009205535"
"a2PZ3ZZ","http://9gag.com/gag/a2PZ3ZZ","11759","169","False","20141009205535"
"areoNzy","http://9gag.com/gag/areoNzy","4885","177","False","20141009205535"
"aPyRvqV","http://9gag.com/gag/aPyRvqV","17910","326","False","20141009205535"
"aLQgovP","http://9gag.com/gag/aLQgovP","9862","63","False","20141009205535"
"azL931j","http://9gag.com/gag/azL931j","11159","183","False","20141009205535"
"a0PQ2OO","http://9gag.com/gag/a0PQ2OO","12471","215","False","20141009205535"
"avZoZKM","http://9gag.com/gag/avZoZKM","13847","58","False","20141009205535"
"aPyYqpB","http://9gag.com/gag/aPyYqpB","9555","137","False","20141009205535"
"a1ZRv1D","http://9gag.com/gag/a1ZRv1D","8441","150","False","20141010112942"
"avZoZbX","http://9gag.com/gag/avZoZbX","10478","65","False","20141010112942"
"aoZ58ne","http://9gag.com/gag/aoZ58ne","10959","217","False","20141010112942"
"aZW7Drn","http://9gag.com/gag/aZW7Drn","11404","197","False","20141010112942"
"ad65yjZ","http://9gag.com/gag/ad65yjZ","14062","168","False","20141010112942"
"a7KwW6w","http://9gag.com/gag/a7KwW6w","12679","176","False","20141010112942"
"azL1ZYb","http://9gag.com/gag/azL1ZYb","11481","65","False","20141010112942"
"aoZ5pQe","http://9gag.com/gag/aoZ5pQe","11975","232","False","20141010112942"
"a49R3Kw","http://9gag.com/gag/a49R3Kw","9129","207","False","20141010112942"
"areoNoX","http://9gag.com/gag/areoNoX","12514","113","False","20141010112942"
"a6dKo4L","http://9gag.com/gag/a6dKo4L","5545","63","False","20141011194654"
"a9MRXB1","http://9gag.com/gag/a9MRXB1","7580","101","False","20141011194654"
"aYp71Am","http://9gag.com/gag/aYp71Am","9582","77","False","20141011194654"
"a8b5G9e","http://9gag.com/gag/a8b5G9e","10171","180","False","20141011194654"
"ag054Zw","http://9gag.com/gag/ag054Zw","9070","292","False","20141011194654"
"avZoeBE","http://9gag.com/gag/avZoeBE","7510","174","False","20141011194654"
"aW0EGxx","http://9gag.com/gag/aW0EGxx","11040","52","False","20141011194654"
"a3dRM9m","http://9gag.com/gag/a3dRM9m","8474","145","False","20141011194654"
"a7KwgQq","http://9gag.com/gag/a7KwgQq","18671","231","False","20141011194654"
"a7KwObz","http://9gag.com/gag/a7KwObz","10801","105","False","20141011194654"
"a49RzE1","http://9gag.com/gag/a49RzE1","8724","166","False","20141011180230"
"a3dRKzv","http://9gag.com/gag/a3dRKzv","9901","115","False","20141011180230"
"avZoj3M","http://9gag.com/gag/avZoj3M","12854","50","False","20141011180230"
"aNo0Wq3","http://9gag.com/gag/aNo0Wq3","10932","274","False","20141011180230"
"a8b550Q","http://9gag.com/gag/a8b550Q","13974","305","False","20141011180230"
"aypoxLr","http://9gag.com/gag/aypoxLr","9524","219","False","20141011180230"
"ag05E3W","http://9gag.com/gag/ag05E3W","13249","565","False","20141011180230"
"amL5W12","http://9gag.com/gag/amL5W12","12831","255","False","20141011180230"
"azL1qgq","http://9gag.com/gag/azL1qgq","9993","541","False","20141011180230"
"aGVg876","http://9gag.com/gag/aGVg876","11314","125","False","20141011180230"
"a7KwNMq","http://9gag.com/gag/a7KwNMq","8562","249","False","20141012184054"
"aPyRrdG","http://9gag.com/gag/aPyRrdG","8457","100","False","20141012184054"
"azL1xNx","http://9gag.com/gag/azL1xNx","10347","171","False","20141012184054"
"aYp7V4N","http://9gag.com/gag/aYp7V4N","10936","100","False","20141012184054"
"aoZ5A1A","http://9gag.com/gag/aoZ5A1A","7034","119","False","20141012184054"
"aQp1z1d","http://9gag.com/gag/aQp1z1d","12801","295","False","20141012184054"
"aDwgm1d","http://9gag.com/gag/aDwgm1d","8148","284","False","20141012184054"
"a49RwAQ","http://9gag.com/gag/a49RwAQ","7975","382","False","20141012184054"
"aKgdmv1","http://9gag.com/gag/aKgdmv1","15939","434","False","20141012184054"
"a1ZRLKw","http://9gag.com/gag/a1ZRLKw","12953","523","False","20141012184054"
"aAVgRvR","http://9gag.com/gag/aAVgRvR","11580","147","False","20141012040138"
